City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1342,Kerema,PG,77.72,heavy intensity rain,-7.9631,145.7785,Frena Lodge
1343,Manadhoo,MV,83.52,broken clouds,5.7667,73.3833,Sun Siyam Iru Fushi
1345,Miyako,JP,45.66,overcast clouds,39.6367,141.9525,Hotel Route Inn Miyako
1346,Innisfail,AU,74.8,overcast clouds,-17.5333,146.0333,Moondarra Motel
1347,Macamic,CA,17.6,light snow,48.7502,-78.9996,Motel Villa Mon Repos
1348,Caninde,BR,88.56,scattered clouds,-4.3589,-39.3117,Hotel Casa Grande II
1349,Nassau,US,42.8,clear sky,40.7507,-73.5829,Hilton Garden Inn Westbury
1350,Sandur,IN,77.23,clear sky,15.1,76.55,Hyatt Place Hampi
1351,San Juan Del Sur,NI,84.2,few clouds,11.2529,-85.8705,Hacienda ; Ecolodge Morgan's Rock
1352,Chimala,TZ,69.6,overcast clouds,-8.85,34.0167,Pangani Guest House
1354,Raahe,FI,28.0,light snow,64.6833,24.4833,Hotelli Raahen Hovi
1355,Catamarca,AR,79.0,few clouds,-28.4696,-65.7852,Amerian Catamarca Park Hotel
1356,Sevierville,US,55.99,overcast clouds,35.8681,-83.5618,Riverstone Resort & Spa
1357,Prata,BR,84.47,broken clouds,-19.3072,-48.9242,Hotel Pontal Aluga-se Quitinetes e suítes mensalmente
1358,Contai,IN,72.18,few clouds,21.7786,87.7536,"Hotel Mainak, Mandarmani"
1359,Salou,ES,63.0,few clouds,41.0766,1.1416,Santa Monica Playa
1360,Zovaber,AM,37.4,scattered clouds,40.5669,44.7883,Tsaghkadzor Marriott Hotel
1361,Hohhot,CN,37.4,clear sky,40.8106,111.6522,Kehangong Hotel
1362,Lujiang,CN,50.0,mist,31.2581,117.2817,GreenTree Inn Hefei Lujiang County Jinjie 1 Express Hotel
1363,Kangaba,ML,101.55,broken clouds,11.9333,-8.4167,Hôtel Mandé
1364,Lazaro Cardenas,MX,84.04,clear sky,17.9583,-102.2,Hotel Quinta Antigua
1365,Dawei,MM,78.04,broken clouds,14.0833,98.2,Hotel Dawei
1366,Ko Samui,TH,81.64,few clouds,9.5357,99.9357,Hansar Samui
1367,San Vicente,AR,89.92,few clouds,-26.6167,-54.1333,Complejo Turístico Farelluk
1368,Tay Ninh,VN,80.26,overcast clouds,11.3,106.1,Thanh Tuyền Hotel
1369,Lac Du Bonnet,CA,37.99,overcast clouds,50.2536,-96.0612,Jackson's Lodges & Outposts
1370,Aykino,RU,18.9,snow,62.2248,49.9922,Apartments on Mechnikova
1371,Villanueva,HN,82.4,scattered clouds,15.3167,-88.0,Apart Hotel Villa Nuria
1372,Cradock,ZA,87.35,light rain,-32.1642,25.6192,Die Hoekhuis
1373,Challapata,BO,54.32,few clouds,-18.9,-66.7667,HOSTAL MARIAN
1374,Pavlodar,KZ,-0.4,clear sky,52.3,76.95,Sary Arka
1375,Vilyuysk,RU,13.51,overcast clouds,63.7553,121.6247,Gostinitsa Viliuisk
1376,Tutoia,BR,87.8,scattered clouds,-2.7619,-42.2744,Pousada Guará's
1377,Payo,ID,73.99,light rain,-3.7508,103.6372,Grand Zuri Muara Enim by ZHMHotels.com
1378,Agboville,CI,84.7,moderate rain,5.928,-4.2132,hotel LE PRESTIGE
1380,Laje,BR,90.81,scattered clouds,-10.1833,-40.9667,Pousada Centro
1381,Hervey Bay,AU,71.01,clear sky,-25.2986,152.8535,Shelly Bay Resort
1382,Taunggyi,MM,62.67,clear sky,20.7833,97.0333,True Treasure Hotel
1383,Swan Hill,AU,54.25,scattered clouds,-35.3378,143.5544,Lazy River Motor Inn
1384,Sirnak,TR,38.52,clear sky,37.5228,42.4594,Şehr-i Nuh Otel
1385,Sassandra,CI,86.09,light rain,4.95,-6.0833,la terrasse
1387,Asilah,MA,62.6,clear sky,35.465,-6.0348,Hotel Zelis
1388,Coalburn,GB,44.01,broken clouds,55.5833,-3.9,New Lanark Mill Hotel
1389,East Angus,CA,21.2,overcast clouds,45.4834,-71.6658,Hôtel le Floral
1390,Bolitoc,PH,79.3,overcast clouds,15.7395,119.8769,Seasun Beach Resort & Hotel
1391,Xifeng,CN,38.37,clear sky,42.7372,124.7222,Home Inn Hotel
1392,Smidovich,RU,22.05,clear sky,48.6,133.8167,Gostinnitsa
1393,Bay City,US,39.0,clear sky,43.5945,-83.8889,Fairfield Inn & Suites by Marriott Saginaw
1394,Jackson,US,41.0,clear sky,42.4165,-122.8345,Courtyard by Marriott Medford Airport
1396,Creston,US,46.99,clear sky,41.0586,-94.3614,Supertel Inn & Conference Center
1397,Sioux Lookout,CA,35.6,broken clouds,50.1001,-91.917,Red Pine Lodge & Outposts
1398,Shostka,UA,33.66,overcast clouds,51.863,33.4698,Premiere Hotel
1399,Mujiayingzi,CN,39.07,clear sky,42.1167,118.7833,Jinjiang Hotel
1400,Batagay,RU,-18.04,broken clouds,67.6333,134.6333,Gostinitsa Ki'ileekh
1401,Hampton,US,53.6,overcast clouds,37.0299,-76.3452,Hampton Inn Norfolk-Naval Base
1402,Laurel,US,50.0,clear sky,39.0993,-76.8483,Courtyard by Marriott Fort Meade BWI Business District
1403,Berkak,NO,39.99,clear sky,62.825,10.0118,Gjesteheim Havdal
1405,Anadyr,RU,24.8,snow,64.75,177.4833,"Гостиница ""Анадырь"""
1406,Iskateley,RU,12.92,overcast clouds,67.6803,53.1512,ПУСТОЗЕРСК
1407,Makueni,KE,74.44,overcast clouds,-1.8041,37.6203,WOTE TECHNICAL HOSTELS
1408,Santa Rosa,PH,79.0,broken clouds,14.3122,121.1114,Erlyn’s Sta Rosa City Home
1409,Craig,US,32.0,few clouds,40.5153,-107.5464,Candlewood Suites Craig-Northwest
1410,Great Yarmouth,GB,46.99,few clouds,52.6083,1.7305,Comfort Hotel Great Yarmouth
1411,Encrucijada,CU,80.6,light rain,22.6169,-79.8711,Motel Los Lagos
1412,Savannakhet,LA,75.81,clear sky,16.566,104.751,โรงแรม ริเวอร์ ฟร้อนท์
1413,Atasu,KZ,-5.94,overcast clouds,48.6814,71.6433,Dostyk
1414,Garavuti,TJ,51.8,light rain,37.5672,68.4469,Mu vcjon Dursulton jud
1415,Chilca,PE,78.8,clear sky,-12.5211,-76.7372,Hostal Ocean Pacifico
1416,Kampong Chhnang,KH,81.46,few clouds,12.1667,104.55,Raksmey Sokha New York Hotel
1417,Sarangani,PH,82.13,clear sky,5.4033,125.4636,Ballistic Islet
1418,Mendeleyevo,RU,26.6,snow,56.0333,37.2167,SkyPoint Hotel
1419,Puerto Del Rosario,ES,68.0,few clouds,28.5004,-13.8627,Hotel JM Puerto del Rosario
1420,Vangaindrano,MG,75.22,moderate rain,-23.35,47.6,Hotel Fanilo
1421,Hays,US,69.01,overcast clouds,30.0502,-98.0336,La Quinta Inn & Suites by Wyndham Kyle - Austin South
1422,Meadow Lake,US,52.0,few clouds,34.8014,-106.5436,Isleta Resort & Casino
1423,Humpolec,CZ,48.0,light rain,49.5415,15.3593,Hotel Farma
1424,Rampura,IN,69.84,clear sky,30.25,75.2333,Akash
1425,Muhlhausen,DE,44.01,light rain,51.2167,10.45,Brauhaus zum Löwen
1426,Sulangan,PH,79.45,overcast clouds,11.1373,123.7228,Amihan Beach Cabanas
1427,Coffs Harbour,AU,72.0,clear sky,-30.3,153.1333,Opal Cove Resort Coffs Harbour
1428,Oktyabrskoye,RU,24.8,scattered clouds,43.0645,44.7417,Vladikavkaz
1429,Fort William,GB,45.0,moderate rain,56.8165,-5.1121,Alexandra Hotel
1430,Roura,GF,84.2,broken clouds,4.7263,-52.3274,Hôtel La Marmotte
1431,Lumphat,KH,77.02,clear sky,13.4878,106.9816,Lumphat Homestay
1432,High Rock,BS,73.4,broken clouds,26.6208,-78.2833,Hideaway Bahamas Beach Club
1433,Kaili,ID,67.71,scattered clouds,-3.4626,120.2147,Hotel Subur
1434,Agdam,AZ,31.8,broken clouds,39.991,46.9274,Mahrızlı qəbiristanlığı
1435,Sinjar,IQ,53.89,clear sky,36.3209,41.8754,زوماني فون 1
1436,Songea,TZ,80.6,light rain,-10.6833,35.65,mtakuja
1437,Concepcion,CL,59.0,overcast clouds,-36.827,-73.0498,Hotel El Araucano
1438,Bang Krathum,TH,91.99,scattered clouds,16.5783,100.3003,เดอะ สเตท รีสอร์ท
1439,Mountain Home,US,32.0,clear sky,43.133,-115.6912,Mountain Home Inn
1440,Zadar,HR,59.0,few clouds,44.1197,15.2422,Falkensteiner Family Hotel Diadora
1441,Aras,ES,59.0,clear sky,42.5617,-2.356,Hotel Gran Vía Logroño
1442,Liuhe,CN,37.45,scattered clouds,42.2401,125.7172,Grain Hostel
1443,Nago,JP,64.4,overcast clouds,26.5881,127.9761,Hotel Yugaf Inn Okinawa
1444,Linxia,CN,54.41,few clouds,35.6003,103.2064,GreenTree Inn Linxia Autonomous Prefecture Linxia Oxford River Avenue Express Hotel
1445,Surman,LY,63.18,overcast clouds,32.7567,12.5716,فندق الانوار
1446,Ayacucho,PE,64.4,scattered clouds,-13.1583,-74.2239,Hotel Incasol
1447,Sandovo,RU,29.48,overcast clouds,58.4602,36.4128,Goymorovo
1448,Pokhara,NP,67.42,overcast clouds,28.2333,83.9833,Butterfly Lodge
1449,Del Rio,US,75.2,overcast clouds,29.3627,-100.8968,Holiday Inn Express & Suites del Rio
1450,Sydney,AU,75.99,light rain,-33.8679,151.2073,The Grace Sydney
1451,Trinidad,BO,82.4,light rain,-14.8333,-64.9,Hotel Piesta
1452,Ghogha,IN,84.11,clear sky,21.6833,72.2833,Top3 Lords Resort Bhavnagar
1453,Ypsonas,CY,60.8,few clouds,34.6884,32.9574,Four Seasons Cyprus Hotel
1454,Turochak,RU,-2.33,overcast clouds,52.2576,87.1224,"Usad'ba ""Lebed'"""
1455,Bentiu,SS,101.41,overcast clouds,9.2333,29.8333,Mandela hôtel
1456,Zhovtneve,UA,41.7,overcast clouds,50.6637,24.2492,Try Bobry
1457,General Roca,AR,78.8,clear sky,-39.0333,-67.5833,Hotel y Casino del Río General Roca
1458,Sokoni,TZ,87.8,few clouds,-6.4333,39.55,Sea View Lodge Boutique Hotel
1459,Monrovia,LR,75.2,light rain,6.3005,-10.7969,Sunset Inn
1460,George,ZA,69.8,few clouds,-33.963,22.4617,Fancourt
1461,Russellville,US,55.99,light rain,35.2784,-93.1338,Hampton Inn Russellville
1463,Enumclaw,US,39.0,clear sky,47.2043,-121.9915,Cedars Inn
1464,Noordwijk,NL,45.0,overcast clouds,52.2411,4.4462,Golden Tulip Noordwijk Beach
1465,Bozeman,US,34.0,clear sky,45.6796,-111.0386,Homewood Suites by Hilton Bozeman
1466,Coracao De Jesus,BR,86.0,few clouds,-16.6853,-44.365,Hotel Neves
1467,Pombia,IT,60.8,broken clouds,45.653,8.6336,Holiday Inn Express Milan - Malpensa Airport
1469,Canaries,ES,68.0,few clouds,28.0,-15.5,Hotel Cristina by Tigotan
1470,Kabarnet,KE,77.0,broken clouds,0.4919,35.743,Cheptebo Farm
1471,Konstantinovo,BY,35.91,overcast clouds,54.6628,29.2699,AgroEcoUsadba Lesnaya
1472,Baiao,BR,81.82,moderate rain,-2.7906,-49.6717,Hotel Eurosono
1473,El Alto,PE,87.8,clear sky,-4.2714,-81.2147,Muelle Viejo Bungalows
1474,Villarrica,PY,96.22,clear sky,-25.75,-56.4333,Mansión Reljuv Tours SA
1475,Bintulu,MY,75.2,scattered clouds,3.1667,113.0333,900 Boutique INN
1477,Chagoda,RU,32.43,light snow,59.163999999999994,35.3285,Rodnik
1478,Berezovyy,RU,24.91,clear sky,51.6667,135.7,"Hotel ""Phoenix"""
1480,Ferndale,US,39.2,clear sky,42.4606,-83.1347,Homewood Suites by Hilton Detroit-Troy
1481,Nishihara,JP,64.4,broken clouds,26.1842,127.7558,The Beach Tower Okinawa
1482,Alta Floresta,BR,84.2,broken clouds,-9.8756,-56.0861,Floresta Amazonica Hotel
1483,Hukuntsi,BW,86.45,scattered clouds,-24.0,21.75,Entabeni Hotel
1484,Naples,IT,59.0,few clouds,40.8333,14.25,Renaissance Naples Hotel Mediterraneo
1485,Burns Lake,CA,33.8,overcast clouds,54.2331,-125.7533,Burns Lake Bed and Breakfast
1486,Cooma,AU,57.2,light rain,-36.2333,149.1333,High Country Motel
1487,Monforte De Lemos,ES,46.0,broken clouds,42.5216,-7.5142,Augas Santas Golf
1488,Chifeng,CN,39.65,clear sky,42.2683,118.9636,Junyu Tiancheng Hotel
1489,Jacqueville,CI,84.2,light rain,5.2052,-4.4146,Baie des Romances
1490,Shubarshi,KZ,7.02,broken clouds,48.5872,57.1869,Gostinitsa
1491,Rossland,CA,33.01,scattered clouds,49.0831,-117.8022,Prestige Mountain Resort Rossland
1492,Kalevala,RU,22.59,overcast clouds,65.2,31.1667,Hotel on Sadovaya 2
1493,Katherine,AU,78.8,overcast clouds,-14.4667,132.2667,Pine Tree Motel
1494,Peshkovo,RU,33.01,broken clouds,47.0187,39.3885,Amaks Otel' Azov
1495,Nhulunbuy,AU,77.0,scattered clouds,-12.2333,136.7667,Bremer Island Banubanu Beach Retreat
1496,Dzaoudzi,YT,78.8,light rain,-12.7887,45.2699,Villa Netibor
1497,Hokitika,NZ,53.98,clear sky,-42.7167,170.9667,Beachfront Hotel Hokitika
1498,Wuning,CN,55.35,overcast clouds,29.2589,120.2311,Ramada Plaza Zhijiang Hotel
1499,Suamico,US,46.0,clear sky,44.6319,-88.0393,Hilton Garden Inn Green Bay
1500,Pauini,BR,95.0,clear sky,-7.7136,-66.9764,Casa do Kiwliks
1501,Waingapu,ID,78.6,moderate rain,-9.6567,120.2641,Pondok Wisata Elim
1502,Jiuquan,CN,49.82,broken clouds,39.7432,98.5174,Super 8 Jiayu Guanda Tang Food court
1503,West Bay,KY,82.4,broken clouds,19.3667,-81.4167,"The Ritz-Carlton, Grand Cayman"
1504,Panlaitan,PH,79.84,overcast clouds,12.1191,119.8486,Huma Island Resort
1505,Broken Hill,AU,57.2,overcast clouds,-31.95,141.4333,Royal Exchange Hotel
1506,Gikongoro,RW,63.19,overcast clouds,-2.464,29.5739,Ubumwe Center Kigeme Ltd
1507,Turayf,SA,60.8,clear sky,31.6725,38.6637,Swiss Spirit Hotel & Suites Turaif
1508,Fillan,NO,42.8,clear sky,63.6064,8.9696,Hotell Frøya
1509,Syracuse,IT,62.01,few clouds,37.0881,15.2792,Hotel Posta
1510,Jinji,CN,75.04,light rain,23.2281,110.8261,Yijing Hotel
1511,Kensington,AU,75.99,light rain,-33.9167,151.2167,Meriton Suites
1512,Kitimat,CA,35.01,heavy intensity rain,54.0524,-128.6534,Kingfish Westcoast Adventures Ltd. Kitimat Estuary Lodge B&B
1513,Martapura,ID,77.0,scattered clouds,-3.4167,114.85,Novotel Banjarmasin Airport
1514,Khromtau,KZ,3.25,clear sky,50.2503,58.4347,Придорожный сервис Кең Дала
1515,Casma,CL,59.0,broken clouds,-41.0082,-73.1244,Ayacara
1516,Lamu,KE,80.6,few clouds,-2.2717,40.902,Lamu House
1517,Loreto,MX,67.06,clear sky,22.2667,-101.9667,Guadalupe De Atlas
1518,Mangrol,IN,76.93,clear sky,21.1167,70.1167,Hotel The Royal Honours
1519,La Paz,BO,50.0,scattered clouds,-16.5,-68.15,Hotel Sagarnaga
1520,Vygonichi,RU,30.2,overcast clouds,53.0985,34.0673,Sport-House
1521,Ivanivka,UA,40.46,overcast clouds,46.7208,34.553000000000004,Спорт Лото
1522,Ulaangom,MN,16.43,overcast clouds,49.9811,92.0667,Achit Nuur Hotel & Restaurant
1523,Esmeraldas,BR,86.0,scattered clouds,-19.7625,-44.3139,Hotel Fazenda Lagoa Azul | Oficial
1525,Gunjur,GM,98.6,clear sky,13.2019,-16.7339,Boboi Beach Lodge
1526,Sao Domingos Do Prata,BR,79.74,scattered clouds,-19.865,-42.9683,Troianos e gregos publiciade on line
1527,Destin,US,75.2,clear sky,30.3935,-86.4958,The Island Ft Walton Destin by Hotel RL
1528,Abu Dhabi,AE,73.4,clear sky,24.4667,54.3667,Ramee Garden Hotel Apartments
1529,Bima,ID,76.28,overcast clouds,-8.4667,118.7167,Lambitu Hotel
1530,Naron,ES,55.99,scattered clouds,43.5167,-8.1528,Carrís Almirante
1532,Crateus,BR,88.93,broken clouds,-5.1783,-40.6775,Orient Plaza Hotel
1534,Skibbereen,IE,42.8,few clouds,51.55,-9.2667,The West Cork Hotel
1535,Gazojak,TM,19.99,snow,41.1875,61.4036,Kvartira
1536,Pernik,BG,51.8,few clouds,42.6,23.0333,Hotel Bankya Palace
1537,Curaca,BR,91.2,few clouds,-8.9903,-39.9094,Curaca
1538,Boysun,UZ,48.33,moderate rain,38.2061,67.1986,Gaza Hotel
1539,Marck,FR,51.01,overcast clouds,50.949,1.9433,ibis Calais Car Ferry
1540,Union,US,43.0,clear sky,40.6334,-74.2663,Homewood Suites by Hilton Newark-Cranford
1541,Mont-Dore,NC,71.6,few clouds,-22.2833,166.5833,Hôtel Le Lagon
1542,Pouembout,NC,73.27,broken clouds,-21.1333,164.9,Hôtel La Néa
1543,Japura,ID,73.87,clear sky,-0.3167,102.35,Rumah mbah Jamah
1544,Niteroi,BR,87.8,few clouds,-22.8833,-43.1036,Guesthouse
1545,Isoka,ZM,67.05,moderate rain,-10.1606,32.6335,Location Compound
1546,Great Bend,US,42.01,fog,38.3645,-98.7648,Best Western Angus Inn
1547,Aracuai,BR,86.13,clear sky,-16.8497,-42.0703,Village das Minas Hotel
1548,Sri Aman,MY,75.2,overcast clouds,1.2376,111.4621,Seri Simanggang Hotel
1549,Bereda,ES,50.0,overcast clouds,43.2686,-7.5406,Parador de Vilalba
1550,Shitanjing,CN,52.23,broken clouds,39.2342,106.3439,Wulan Hotel
1551,Hibbing,US,44.6,clear sky,47.4272,-92.9377,Stubler Beach and Campground
1552,Port Keats,AU,81.18,scattered clouds,-14.25,129.55,TDC Village (Hundred Man Camp)
1553,Weyburn,CA,41.0,clear sky,49.6668,-103.8511,Perfect Inns & Suites
1554,Kelheim,DE,53.6,overcast clouds,48.9167,11.8667,Der EISVOGEL Hotel - SPA - Gasthof
1555,Takab,IR,29.08,clear sky,36.4009,47.1133,مهمانپذیر تخت سلیمان
1556,Imeni Poliny Osipenko,RU,24.46,broken clouds,52.4201,136.4853,Yubileynaya
1557,Thinadhoo,MV,84.11,scattered clouds,0.5333,72.9333,Raffles Maldives Meradhoo Resort
1558,Siocon,PH,78.31,overcast clouds,7.7061,122.1353,ABS Hotel
1559,Santo Amaro Da Imperatriz,BR,82.4,scattered clouds,-27.6881,-48.7786,Firenze Business Hotel - Palhoça
1560,Lengshuijiang,CN,59.72,scattered clouds,27.6881,111.4294,Xiangzhong Mingzhu Tourism Hotel
1561,Dicabisagan,PH,74.66,overcast clouds,17.0818,122.4157,Nancy Montanes Bernardo
1562,Almenara,BR,89.22,clear sky,-16.1836,-40.6944,Pousada Estância
1563,Shillong,IN,71.6,haze,25.5689,91.8831,Cafe Shillong Bed and Breakfast
1564,Poyarkovo,RU,26.26,clear sky,49.6,128.6833,Swan Hotel
1565,Kalmeshwar,IN,77.0,haze,21.2333,78.9,ALI'S ARCADIA RESORT
1566,Ardakan,IR,53.6,clear sky,32.31,54.0175,Ardakan Hotel
1567,Linkoping,SE,41.0,broken clouds,58.4109,15.6216,Best Western Hotel Linkoping
1568,Musoma,TZ,76.12,scattered clouds,-1.5,33.8,New Peninsula Hotel
1569,Kyzburun Pervyy,RU,23.0,few clouds,43.6517,43.395,Guest House on Elbrusskaya 2
1570,Blackwater,AU,72.72,clear sky,-23.5833,148.8833,Blackwater Motor Inn
1571,Antofagasta,CL,71.6,clear sky,-23.65,-70.4,Holiday Inn Express Antofagasta
1572,Shushenskoye,RU,8.6,clear sky,53.325,91.9356,Turist
1573,Chornukhy,UA,34.14,overcast clouds,50.2673,32.942,Morkvyanyy Ray
1574,Kisangani,CD,69.8,overcast clouds,0.5167,25.2,Grand Ramela Hotel
1575,Sicuani,PE,53.62,broken clouds,-14.2694,-71.2261,Wilkamayu Hotel
1576,Leeton,AU,60.01,moderate rain,-34.5667,146.4,Historic Hydro Motor Inn
1577,Marienburg,PL,44.01,light rain,54.0359,19.0266,Hotel Centrum Malbork
1578,Killorglin,IE,43.63,overcast clouds,52.1,-9.7833,The Europe Hotel & Resort
1579,Lanzhou,CN,61.0,broken clouds,36.0564,103.7922,JJ Sun Hotel
1580,Frolovo,RU,26.01,broken clouds,49.7713,43.6622,Gostinitsa Frolovo
1581,Rafaela,AR,84.99,broken clouds,-31.2503,-61.4867,Parra Hotel & Suites
1582,Vahan,AM,15.22,scattered clouds,40.5755,45.3977,Getik Bed And Breakfast
1583,Bjornevatn,NO,21.2,broken clouds,69.6672,29.9847,Scandic Kirkenes
1584,Bandarbeyla,SO,78.91,broken clouds,9.4942,50.8122,JABIR HOTEL
1585,Nazare,BR,80.38,broken clouds,-13.035,-39.0144,"Pousada,Restaurante e Ponto Chic"
1586,Garden City,US,41.0,scattered clouds,42.3256,-83.331,"The Dearborn Inn, A Marriott Hotel"
1587,Tocopilla,CL,74.59,clear sky,-22.092,-70.1979,Hotel Galvarino
1588,Valera,VE,80.6,broken clouds,9.3178,-70.6036,Posada Turistica Mi Trujillana
1589,Phalombe,MW,69.71,moderate rain,-15.8064,35.6507,Mkhumba VG
1590,San Andres,CO,82.4,scattered clouds,12.5847,-81.7006,Hotel Arena Blanca
1591,Leninsk,RU,26.6,clear sky,48.7119,45.1994,"Lesnaya, Baza Otdykha"
1592,Clarence Town,AU,75.0,clear sky,-32.5833,151.7833,"Riverside Motel, Karuah"
1593,Nevelsk,RU,28.4,overcast clouds,46.6733,141.8633,Gostinitsa Viktoriya
1594,Husyatyn,UA,39.2,scattered clouds,49.0726,26.2141,Aqua Vita - Zhyva Voda
1595,Plaeng Yao,TH,86.0,clear sky,13.5847,101.28399999999999,Bang Khla Resort
1596,Maryborough,AU,71.01,clear sky,-25.5333,152.7,Blue Shades Motel
1597,Itaqui,BR,90.73,clear sky,-29.1253,-56.5531,"Camping Municipal ""Rio Uruguay"""
1598,Ventspils,LV,37.4,overcast clouds,57.3894,21.5606,Jūras brīze
1599,Pelotas,BR,86.0,clear sky,-31.7719,-52.3425,Hotéis Jacques Georges Tower
1600,Simoes,BR,85.42,scattered clouds,-7.5989,-40.8178,Hotel Ponto Certo
1601,Tanabe,JP,48.56,clear sky,33.7333,135.3667,SHIRAHAMA KEY TERRACE HOTEL SEAMORE
1602,Pointe Michel,DM,86.0,few clouds,15.25,-61.3833,Fort Young Hotel
1603,Norfolk,US,43.0,clear sky,42.1668,-71.2495,Holiday Inn Boston-Dedham Htl & Conf Ctr
1604,Ramgarh,IN,66.2,haze,23.6333,85.5167,HOTEL TREAT RESIDENCY
1605,Kang,BW,82.38,scattered clouds,-23.6752,22.7876,Kang Ultra Stop
1606,Helena,US,37.0,clear sky,46.5927,-112.0361,Holiday Inn Express & Suites Helena
1607,Sohag,EG,72.41,overcast clouds,26.557,31.6948,Civil Registry - Sohag 1
1608,Longyan,CN,60.85,few clouds,25.1072,117.0225,Jinjiang Inn Longyan Zhongshan Road Pedestrian Street
1609,Uarini,BR,84.2,moderate rain,-2.99,-65.1083,Hotel 2 Irmãos
1610,Barwadih,IN,69.89,clear sky,23.8333,84.1167,Tree House
1611,Biltine,TD,100.98,scattered clouds,14.5333,20.9167,Hôtel Trois Étoiles de Biltine
1613,Kinston,US,66.2,broken clouds,35.2627,-77.5816,Hampton Inn Kinston
1614,Skjervoy,NO,30.63,light snow,70.0311,20.9714,Arctic Panorama Lodge
1615,Swan River,CA,32.0,broken clouds,52.1058,-101.2676,Super 8 by Wyndham Swan River MB
1616,Yendi,GH,100.87,overcast clouds,9.4427,-0.0099,Eyarro Lodge
1617,Twentynine Palms,US,51.8,clear sky,34.1356,-116.0542,Holiday Inn Express & Suites Twentynine Palms- Joshua Tree
1618,Chernyy Yar,RU,28.44,overcast clouds,48.0624,46.1091,Stanitsa Chernoyarskaya
1619,Port Moresby,PG,77.0,few clouds,-9.4431,147.1797,Lamana Hotel
1620,Garissa,KE,90.97,scattered clouds,-0.4536,39.6401,Sharif Plaza Hotel
1621,Varberg,SE,41.0,light rain,57.1056,12.2508,Varbergs Kusthotell
1622,Winkler,CA,44.6,clear sky,49.1817,-97.941,Quality Inn & Suites
1623,San Francisco,US,51.8,broken clouds,37.7749,-122.4194,The Clift Royal Sonesta Hotel
1624,Lianzhou,CN,67.44,few clouds,24.7811,112.3825,Qingcheng Tourism Industry
1625,Cavan,IE,44.01,moderate rain,53.9908,-7.3606,"Farnham Estate Spa and Golf Resort, Cavan"
1626,Mendoza,AR,77.0,scattered clouds,-32.8908,-68.8272,Hotel Mendoza
1627,Byron Bay,AU,71.6,clear sky,-28.65,153.6167,Backpackers Inn on the Beach
1628,Mpongwe,ZM,69.82,moderate rain,-13.5091,28.155,GCMF Office & Lodge
1629,Pimentel,PE,80.6,clear sky,-6.8367,-79.9342,Wyndham Costa del Sol Chiclayo
1630,Merke,KZ,32.4,snow,42.8728,73.1786,Sanatorium Ak-Niet
1631,Ajuchitlan,MX,62.6,clear sky,20.7167,-100.0167,Casa Mateo Hotel Boutique
1632,Itamaraju,BR,87.76,few clouds,-17.0392,-39.5311,Hotel Vista Bela
1633,Seminole,US,77.0,clear sky,28.7086,-81.2081,Hampton Inn & Suites Orlando/East UCF Area
1634,Waw,SS,97.18,overcast clouds,7.7029,27.9953,Universal Gab Hotel
1635,Nicoya,CR,87.8,clear sky,10.1483,-85.45200000000001,Quinta Sanjon
1636,Senno,RU,34.0,overcast clouds,59.5336,33.9167,Гостиница Хостел Пикалево
1637,Xiongyue,CN,38.08,clear sky,40.1774,122.1228,Longmen Mountain Villa
1638,Hamina,FI,35.6,overcast clouds,60.5697,27.1979,SpaHotel Hamina
1639,Lubaczow,PL,48.99,overcast clouds,50.157,23.1234,"Kresowa Osada - Wycieczki, Wesela ,Park Rozrywki."
1640,Galle,LK,80.22,moderate rain,6.0367,80.217,Amangalla
1641,Vila Do Maio,CV,82.4,haze,15.1333,-23.2167,Villa Maris eco village
1644,San Juan,AR,80.49,clear sky,-31.5375,-68.5364,Hotel Provincial
1645,Ambanja,MG,78.13,light rain,-13.6833,48.45,Plantation Millot
1646,Puebla,MX,64.4,clear sky,18.8333,-98.0,Natural Suites Hotel & Spa
1647,Chuguyevka,RU,26.83,broken clouds,44.1653,133.8633,Gostinitsa Svet V Okne
1648,Santa Elena,EC,80.6,broken clouds,-2.2333,-80.85,Hotel Colón Salinas
1649,Mazatlan,MX,71.6,clear sky,23.2167,-106.4167,Hotel Club Playamar
1650,Bull Savanna,JM,80.51,clear sky,17.8868,-77.5902,Treasure Beach Hotel
1651,Praya,CV,82.4,haze,14.9215,-23.5087,LT Aparthotel
1652,Presidencia Roque Saenz Pena,AR,99.97,broken clouds,-26.7852,-60.4388,Hotel Gualok
1653,Xuddur,SO,86.18,broken clouds,4.1213,43.8894,Banjanay Hotel
1654,Piacabucu,BR,85.69,broken clouds,-10.4056,-36.4344,Hotel Encantos de Penedo
1655,Tripoli,LY,62.91,overcast clouds,32.8752,13.1875,Hotel Al-Safwa
1657,Ikot Ekpene,NG,90.39,broken clouds,5.1794,7.7108,Four Points Hotel
1658,Cartagena Del Chaira,CO,83.03,light rain,1.3349,-74.8429,HOTEL LA ROCA
1659,Macon,US,48.0,clear sky,39.8667,-88.9668,Homewood Suites by Hilton Decatur-Forsyth
1660,Myitkyina,MM,70.77,clear sky,25.3833,97.4,Shwe Phyu Hotel
1661,Siderno,IT,62.6,few clouds,38.2779,16.302,Hotel Mediterraneo
1662,Xichang,CN,58.51,scattered clouds,27.8964,102.2634,Xichang ibis Hotel
